id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,normalized_emp_length,emp_length_category
35365,29,54000,RENT,5.0,EDUCATION,B,200000,9.62,0.04,N,10,0,corrupted_EDUCATION,RENT_29,0.12195121951219512,Mid-level
35366,26,30000,RENT,3.0,MEDICAL,D,6000,15.99,0.2,N,2,1,corrupted_MEDICAL,RENT_26,0.07317073170731707,Mid-level
35367,30,120000,RENT,14.0,MEDICAL,missing,30000,9.91,0.25,N,6,0,corrupted_MEDICAL,RENT_30,0.34146341463414637,Senior
35368,38,65000,RENT,2.0,PERSONAL,A,1000000,7.51,0.15,N,13,0,corrupted_PERSONAL,RENT_38,0.04878048780487805,Mid-level
35369,21,46000,RENT,0.5574084661017302,VENTURE,C,14000,13.48,0.29,N,4,1,corrupted_VENTURE,RENT_21,0.013595328441505615,Junior
35370,35,54000,RENT,5.0,VENTURE,A,600000,7.14,0.11,N,7,0,corrupted_VENTURE,RENT_35,0.12195121951219512,Mid-level
35371,23,66000,RENT,6.324776005782387,MEDICAL,B,12000,12.18,0.19,N,2,0,corrupted_MEDICAL,RENT_23,0.1542628294093265,Senior
35372,25,138000,RENT,0.0,EDUCATION,B,2400000,11.86,0.17,N,4,0,corrupted_EDUCATION,RENT_25,0.0,Junior
35373,26,46800,RENT,3.0,EDUCATION,C,700000,13.43,0.15,N,2,0,corrupted_EDUCATION,RENT_26,0.07317073170731707,Mid-level
35374,25,84000,RENT,3.0,VENTURE,A,700000,8.49,0.08,N,3,0,corrupted_VENTURE,RENT_25,0.07317073170731707,Mid-level
35375,23,44000,RENT,3.0,EDUCATION,D,6200,15.62,0.14,N,4,1,corrupted_EDUCATION,RENT_23,0.07317073170731707,Mid-level
35376,23,36000,RENT,2.0,VENTURE,D,6000,14.96,0.17,N,4,0,corrupted_VENTURE,RENT_23,0.04878048780487805,Mid-level
35377,29,34000,RENT,2.0,EDUCATION,A,500000,7.88,0.15,N,9,0,corrupted_EDUCATION,RENT_29,0.04878048780487805,Mid-level
35378,25,60000,RENT,9.0,EDUCATION,C,6000,13.49,0.1,N,2,0,corrupted_EDUCATION,RENT_25,0.21951219512195122,Senior
35379,22,30000,RENT,0.0,EDUCATION,C,6000,13.11,0.2,N,4,1,corrupted_EDUCATION,RENT_22,0.0,Junior
35380,23,63189,RENT,7.0,VENTURE,C,8000,12.23,0.13,N,2,0,corrupted_VENTURE,RENT_23,0.17073170731707318,Senior
35381,30,50000,RENT,4.0,HOMEIMPROVEMENT,C,2000000,13.49,0.4,N,5,1,corrupted_HOMEIMPROVEMENT,RENT_30,0.0975609756097561,Mid-level
35382,21,65000,RENT,2.0,EDUCATION,C,6000,13.8,0.09,N,4,0,corrupted_EDUCATION,RENT_21,0.04878048780487805,Mid-level
35383,27,120000,RENT,4.0,PERSONAL,C,8000,13.61,0.07,N,6,0,corrupted_PERSONAL,RENT_27,0.0975609756097561,Mid-level
35384,30,80000,RENT,5.0,HOMEIMPROVEMENT,A,12000,7.51,0.15,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_30,0.12195121951219512,Mid-level
35385,22,70000,RENT,6.0,EDUCATION,B,8400,10.65,0.12,N,2,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
35386,31,38000,RENT,2.0,PERSONAL,A,10000,7.88,0.26,N,7,0,corrupted_PERSONAL,RENT_31,0.04878048780487805,Mid-level
35387,22,61754,RENT,6.0,MEDICAL,D,10000,14.83,0.14,N,3,1,corrupted_MEDICAL,RENT_22,0.14634146341463414,Senior
35388,26,62000,RENT,7.569536247756696,PERSONAL,A,5000,6.92,0.08,N,2,0,corrupted_PERSONAL,RENT_26,0.18462283531113893,Senior
35389,23,36000,RENT,2.0,PERSONAL,B,6000,10.59,0.17,N,3,1,corrupted_PERSONAL,RENT_23,0.04878048780487805,Mid-level
35390,23,60000,RENT,8.801294705226397,PERSONAL,missing,5500,7.49,0.09,N,4,0,corrupted_PERSONAL,RENT_23,0.21466572451771698,Senior
35391,46,26000,RENT,2.0,PERSONAL,C,10000,13.99,0.38,N,16,1,corrupted_PERSONAL,RENT_46,0.04878048780487805,Mid-level
35392,23,46800,RENT,7.0,EDUCATION,A,6000,8.94,0.13,N,2,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
35393,28,80000,RENT,12.0,HOMEIMPROVEMENT,D,5000,14.84,0.06,N,6,0,corrupted_HOMEIMPROVEMENT,RENT_28,0.2926829268292683,Senior
35394,24,108000,RENT,8.0,VENTURE,B,2000000,12.53,0.19,N,2,0,corrupted_VENTURE,RENT_24,0.1951219512195122,Senior
35395,24,45000,RENT,0.0,MEDICAL,C,6000,12.98,0.13,N,2,0,corrupted_MEDICAL,RENT_24,0.0,Junior
35396,27,75000,RENT,3.0,VENTURE,B,250000,9.88,0.03,N,8,0,corrupted_VENTURE,RENT_27,0.07317073170731707,Mid-level
35397,28,32000,RENT,1.0,PERSONAL,B,1500,11.99,0.05,N,7,0,corrupted_PERSONAL,RENT_28,0.024390243902439025,Junior
35398,47,70000,RENT,2.0,EDUCATION,B,10000,10.39,0.14,N,16,0,corrupted_EDUCATION,RENT_47,0.04878048780487805,Mid-level
35399,44,82300,RENT,5.0,HOMEIMPROVEMENT,B,4800,10.38,0.06,N,12,0,corrupted_HOMEIMPROVEMENT,RENT_44,0.12195121951219512,Mid-level
35400,26,30000,RENT,2.0,VENTURE,B,560000,11.71,0.18,N,3,0,corrupted_VENTURE,RENT_26,0.04878048780487805,Mid-level
35401,23,60000,RENT,-2.5148838964304243,PERSONAL,missing,17000,10.25,0.28,N,3,0,corrupted_PERSONAL,RENT_23,-0.06133863162025425,Junior
35402,33,18700,RENT,2.0,MEDICAL,A,1500,7.37,0.08,N,6,0,corrupted_MEDICAL,RENT_33,0.04878048780487805,Mid-level
35403,23,55000,RENT,-2.752748713805913,VENTURE,missing,3000,5.42,0.05,N,2,0,corrupted_VENTURE,RENT_23,-0.06714021253185154,Junior
35404,31,30000,RENT,2.0,VENTURE,C,4000,13.49,0.13,N,9,0,corrupted_VENTURE,RENT_31,0.04878048780487805,Mid-level
35405,24,24000,RENT,3.0,VENTURE,A,1500,6.91,0.06,N,4,0,corrupted_VENTURE,RENT_24,0.07317073170731707,Mid-level
35406,26,70000,RENT,3.0,EDUCATION,B,1200000,10.25,0.17,N,3,0,corrupted_EDUCATION,RENT_26,0.07317073170731707,Mid-level
35407,23,29666,RENT,1.0,PERSONAL,A,3000,9.32,0.1,N,2,0,corrupted_PERSONAL,RENT_23,0.024390243902439025,Junior
35408,31,90000,RENT,7.735494726214067,EDUCATION,C,800000,13.48,0.09,N,10,0,corrupted_EDUCATION,RENT_31,0.18867060307839187,Senior
35409,24,24996,RENT,0.0,EDUCATION,C,1075000,13.8,0.43,N,3,1,corrupted_EDUCATION,RENT_24,0.0,Junior
35410,40,75000,RENT,0.0,EDUCATION,B,10000,10.95,0.13,N,14,0,corrupted_EDUCATION,RENT_40,0.0,Junior
35411,26,120000,RENT,6.0,HOMEIMPROVEMENT,C,250000,13.92,0.02,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_26,0.14634146341463414,Senior
35412,28,50000,RENT,5.0,MEDICAL,B,5000,10.99,0.1,N,8,0,corrupted_MEDICAL,RENT_28,0.12195121951219512,Mid-level
35413,24,78000,RENT,0.0,HOMEIMPROVEMENT,A,13000,6.54,0.17,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.0,Junior
35414,29,120000,RENT,13.0,MEDICAL,B,14000,10.65,0.12,N,6,0,corrupted_MEDICAL,RENT_29,0.3170731707317073,Senior
35415,22,55000,RENT,6.0,EDUCATION,C,3000,14.65,0.05,N,4,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
35416,31,30000,RENT,10.0,DEBTCONSOLIDATION,C,500000,13.11,0.17,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_31,0.24390243902439024,Senior
35417,29,104000,RENT,13.0,HOMEIMPROVEMENT,B,350000,10.99,0.03,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_29,0.3170731707317073,Senior
35418,31,14400,RENT,2.0,EDUCATION,D,3500,13.67,0.25,N,5,1,corrupted_EDUCATION,RENT_31,0.04878048780487805,Mid-level
35419,27,58000,RENT,0.0,HOMEIMPROVEMENT,B,6500,10.74,0.11,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_27,0.0,Junior
35420,25,140000,RENT,3.0,VENTURE,B,24250,12.21,0.17,N,4,0,corrupted_VENTURE,RENT_25,0.07317073170731707,Mid-level
35421,60,18008,RENT,1.0,VENTURE,C,3000,13.49,0.17,N,21,1,corrupted_VENTURE,RENT_60,0.024390243902439025,Junior
35422,27,70000,RENT,11.746608474569815,VENTURE,B,9000,11.11,0.13,N,9,0,corrupted_VENTURE,RENT_27,0.286502645721215,Senior
35423,42,154000,RENT,1.0,DEBTCONSOLIDATION,B,4000,10.37,0.03,N,14,0,corrupted_DEBTCONSOLIDATION,RENT_42,0.024390243902439025,Junior
35424,23,30000,RENT,0.0,EDUCATION,C,8000,13.22,0.27,N,3,0,corrupted_EDUCATION,RENT_23,0.0,Junior
35425,34,92004,RENT,16.0,MEDICAL,A,10000,9.63,0.11,N,9,0,corrupted_MEDICAL,RENT_34,0.3902439024390244,Senior
35426,27,30000,RENT,7.0,EDUCATION,C,6000,14.65,0.2,N,6,0,corrupted_EDUCATION,RENT_27,0.17073170731707318,Senior
35427,25,45000,RENT,9.0,EDUCATION,C,2000,13.49,0.04,N,3,0,corrupted_EDUCATION,RENT_25,0.21951219512195122,Senior
35428,24,48000,RENT,1.9115227821297802,EDUCATION,B,8500,10.65,0.18,N,2,0,corrupted_EDUCATION,RENT_24,0.04662250688121415,Junior
35429,23,60000,RENT,4.0,EDUCATION,D,1000000,14.96,0.17,N,2,0,corrupted_EDUCATION,RENT_23,0.0975609756097561,Mid-level
35430,24,38004,RENT,2.0,VENTURE,B,10000,11.12,0.26,N,3,0,corrupted_VENTURE,RENT_24,0.04878048780487805,Mid-level
35431,51,30000,RENT,2.0,MEDICAL,D,8000,16.49,0.27,N,22,1,corrupted_MEDICAL,RENT_51,0.04878048780487805,Mid-level
35432,22,40000,RENT,6.0,DEBTCONSOLIDATION,B,3600,10.99,0.09,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_22,0.14634146341463414,Senior
35433,32,50000,RENT,3.0,PERSONAL,C,600000,13.49,0.12,N,8,0,corrupted_PERSONAL,RENT_32,0.07317073170731707,Mid-level
35434,22,33600,RENT,6.0,VENTURE,A,6000,8.49,0.18,N,4,0,corrupted_VENTURE,RENT_22,0.14634146341463414,Senior
35435,33,65000,RENT,3.0,PERSONAL,B,1450000,11.48,0.22,N,10,0,corrupted_PERSONAL,RENT_33,0.07317073170731707,Mid-level
35436,26,49000,RENT,1.0,MEDICAL,B,240000,9.83,0.05,N,2,0,corrupted_MEDICAL,RENT_26,0.024390243902439025,Junior
35437,28,60000,RENT,0.0,DEBTCONSOLIDATION,A,480000,8.9,0.08,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_28,0.0,Junior
35438,22,42000,RENT,1.0,VENTURE,A,1250000,8.94,0.3,N,3,0,corrupted_VENTURE,RENT_22,0.024390243902439025,Junior
35439,22,85000,RENT,-4.92591583139812,PERSONAL,B,3500,10.59,0.04,N,3,0,corrupted_PERSONAL,RENT_22,-0.12014428857068585,Junior
35440,23,33996,RENT,3.0,PERSONAL,D,4000,16.32,0.12,N,2,0,corrupted_PERSONAL,RENT_23,0.07317073170731707,Mid-level
35441,27,39000,RENT,0.0,MEDICAL,C,5000,14.22,0.13,N,9,1,corrupted_MEDICAL,RENT_27,0.0,Junior
35442,26,48996,RENT,4.0,PERSONAL,A,11000,9.32,0.23,N,4,0,corrupted_PERSONAL,RENT_26,0.0975609756097561,Mid-level
35443,28,60000,RENT,4.0,VENTURE,A,10000,7.51,0.17,N,5,0,corrupted_VENTURE,RENT_28,0.0975609756097561,Mid-level
35444,23,60000,RENT,11.24834716366199,PERSONAL,C,10000,13.22,0.17,N,2,0,corrupted_PERSONAL,RENT_23,0.27434993082102416,Senior
35445,24,44000,RENT,-3.845256602277913,DEBTCONSOLIDATION,D,840000,14.91,0.19,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_24,-0.09378674639702227,Junior
35446,25,39000,RENT,1.8099699073529774,MEDICAL,B,1000000,11.49,0.26,N,3,1,corrupted_MEDICAL,RENT_25,0.04414560749641408,Junior
35447,22,30000,RENT,4.0,MEDICAL,D,5000,14.74,0.17,N,3,1,corrupted_MEDICAL,RENT_22,0.0975609756097561,Mid-level
35448,24,65000,RENT,-0.5982386951935412,DEBTCONSOLIDATION,A,300000,7.51,0.05,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_24,-0.014591187687647347,Junior
35449,31,48000,RENT,3.0,VENTURE,B,10800,10.36,0.23,N,5,0,corrupted_VENTURE,RENT_31,0.07317073170731707,Mid-level
35450,28,55000,RENT,5.0,VENTURE,B,12000,12.42,0.22,N,5,0,corrupted_VENTURE,RENT_28,0.12195121951219512,Mid-level
35451,30,35000,RENT,2.0,EDUCATION,C,7500,12.87,0.21,N,8,0,corrupted_EDUCATION,RENT_30,0.04878048780487805,Mid-level
35452,44,75000,RENT,3.0,EDUCATION,D,7000,16.29,0.09,N,15,0,corrupted_EDUCATION,RENT_44,0.07317073170731707,Mid-level
35453,27,48500,RENT,1.0,VENTURE,B,5000,10.38,0.1,N,8,0,corrupted_VENTURE,RENT_27,0.024390243902439025,Junior
35454,29,30000,RENT,6.0,PERSONAL,missing,9050,7.29,0.3,N,9,0,corrupted_PERSONAL,RENT_29,0.14634146341463414,Senior
35455,32,70000,RENT,1.0,EDUCATION,A,18000,6.92,0.27,N,10,0,corrupted_EDUCATION,RENT_32,0.024390243902439025,Junior
35456,31,24000,RENT,0.0,HOMEIMPROVEMENT,missing,5000,18.79,0.21,N,7,1,corrupted_HOMEIMPROVEMENT,RENT_31,0.0,Junior
35457,30,110000,RENT,0.0,PERSONAL,D,5000,15.99,0.05,N,8,0,corrupted_PERSONAL,RENT_30,0.0,Junior
35458,34,54000,RENT,16.0,MEDICAL,A,5000,6.03,0.09,N,5,0,corrupted_MEDICAL,RENT_34,0.3902439024390244,Senior
35459,23,39000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.58,0.38,N,4,1,corrupted_HOMEIMPROVEMENT,RENT_23,0.0,Junior
35460,32,100000,RENT,5.0,PERSONAL,C,600000,13.49,0.06,N,9,0,corrupted_PERSONAL,RENT_32,0.12195121951219512,Mid-level
35461,24,90000,RENT,3.0,PERSONAL,A,8500,6.92,0.09,N,2,0,corrupted_PERSONAL,RENT_24,0.07317073170731707,Mid-level
35462,29,34000,RENT,0.07425224434685418,EDUCATION,A,9600,6.99,0.27,N,10,0,corrupted_EDUCATION,RENT_29,0.0018110303499232726,Junior
35463,38,72000,RENT,6.0,HOMEIMPROVEMENT,B,12000,10.99,0.17,N,16,0,corrupted_HOMEIMPROVEMENT,RENT_38,0.14634146341463414,Senior
35464,29,90000,RENT,4.0,EDUCATION,B,22000,10.74,0.24,N,7,0,corrupted_EDUCATION,RENT_29,0.0975609756097561,Mid-level
35465,30,45000,RENT,3.0,DEBTCONSOLIDATION,B,400000,10.99,0.09,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_30,0.07317073170731707,Mid-level
35466,26,42000,RENT,8.804038477731346,MEDICAL,A,10000,7.51,0.24,N,4,1,corrupted_MEDICAL,RENT_26,0.21473264579832552,Senior
35467,22,75000,RENT,6.0,PERSONAL,B,12000,9.91,0.16,N,4,0,corrupted_PERSONAL,RENT_22,0.14634146341463414,Senior
35468,23,75000,RENT,7.0,DEBTCONSOLIDATION,B,6000,11.49,0.08,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,0.17073170731707318,Senior
35469,24,58380,RENT,-9.792727527464262,VENTURE,B,5000,9.88,0.09,N,3,0,corrupted_VENTURE,RENT_24,-0.238847012864982,Junior
35470,35,50000,RENT,0.0,MEDICAL,B,4000,10.99,0.08,N,10,0,corrupted_MEDICAL,RENT_35,0.0,Junior
35471,27,115000,RENT,4.0,MEDICAL,C,1000000,13.35,0.09,N,5,0,corrupted_MEDICAL,RENT_27,0.0975609756097561,Mid-level
35472,22,24000,RENT,1.0,EDUCATION,B,6000,11.36,0.25,N,3,0,corrupted_EDUCATION,RENT_22,0.024390243902439025,Junior
35473,24,48000,RENT,8.0,DEBTCONSOLIDATION,B,4800,10.99,0.1,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_24,0.1951219512195122,Senior
35474,29,48000,RENT,13.0,PERSONAL,A,5000,7.51,0.1,N,7,0,corrupted_PERSONAL,RENT_29,0.3170731707317073,Senior
35475,23,51000,RENT,8.156748764126995,EDUCATION,A,12000,8.9,0.24,N,3,0,corrupted_EDUCATION,RENT_23,0.19894509180797548,Senior
35476,29,54000,RENT,9.0,MEDICAL,C,12000,13.16,0.22,N,8,0,corrupted_MEDICAL,RENT_29,0.21951219512195122,Senior
35477,33,200000,RENT,0.0,HOMEIMPROVEMENT,C,23500,15.96,0.12,N,5,1,corrupted_HOMEIMPROVEMENT,RENT_33,0.0,Junior
35478,53,65000,RENT,3.093959685741151,PERSONAL,A,600000,6.03,0.09,N,27,0,corrupted_PERSONAL,RENT_53,0.07546243135954027,Mid-level
35479,24,57000,RENT,8.0,DEBTCONSOLIDATION,D,9600,14.46,0.17,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_24,0.1951219512195122,Senior
35480,24,32000,RENT,2.0,PERSONAL,A,5000,8.0,0.16,N,2,0,corrupted_PERSONAL,RENT_24,0.04878048780487805,Mid-level
35481,28,65000,RENT,2.0,MEDICAL,B,8000,10.95,0.12,N,5,0,corrupted_MEDICAL,RENT_28,0.04878048780487805,Mid-level
35482,28,54000,RENT,6.0,PERSONAL,D,6000,15.99,0.11,N,8,1,corrupted_PERSONAL,RENT_28,0.14634146341463414,Senior
35483,49,110000,RENT,12.113929572646951,PERSONAL,A,3600,6.03,0.03,N,15,0,corrupted_PERSONAL,RENT_49,0.29546169689382806,Senior
35484,31,50000,RENT,4.0,DEBTCONSOLIDATION,B,3000,11.71,0.06,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_31,0.0975609756097561,Mid-level
35485,31,95800,RENT,1.0,DEBTCONSOLIDATION,A,500000,9.63,0.05,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_31,0.024390243902439025,Junior
35486,27,39000,RENT,1.0,MEDICAL,B,1200000,11.99,0.31,N,8,1,corrupted_MEDICAL,RENT_27,0.024390243902439025,Junior
35487,27,280000,RENT,11.0,MEDICAL,A,15000,7.9,0.05,N,8,0,corrupted_MEDICAL,RENT_27,0.2682926829268293,Senior
35488,43,52000,RENT,5.0,MEDICAL,A,6000,7.49,0.12,N,11,0,corrupted_MEDICAL,RENT_43,0.12195121951219512,Mid-level
35489,21,38400,RENT,-1.1156998478295854,EDUCATION,C,1000000,13.23,0.26,N,2,0,corrupted_EDUCATION,RENT_21,-0.027212191410477694,Junior
35490,30,122000,RENT,1.0,EDUCATION,missing,1500000,11.48,0.12,N,9,0,corrupted_EDUCATION,RENT_30,0.024390243902439025,Junior
35491,25,39000,RENT,2.0,VENTURE,D,400000,14.96,0.1,N,2,1,corrupted_VENTURE,RENT_25,0.04878048780487805,Mid-level
35492,39,50000,RENT,3.0,HOMEIMPROVEMENT,A,3000,8.49,0.06,N,15,0,corrupted_HOMEIMPROVEMENT,RENT_39,0.07317073170731707,Mid-level
35493,22,110000,RENT,3.286509931518266,EDUCATION,A,10000,5.99,0.09,N,3,0,corrupted_EDUCATION,RENT_22,0.08015877881751869,Mid-level
35494,26,58650,RENT,6.0,MEDICAL,D,750000,16.07,0.11,N,4,1,corrupted_MEDICAL,RENT_26,0.14634146341463414,Senior
35495,28,91560,RENT,4.0,VENTURE,B,22000,10.62,0.24,N,8,0,corrupted_VENTURE,RENT_28,0.0975609756097561,Mid-level
35496,28,75000,RENT,12.0,HOMEIMPROVEMENT,missing,3000,13.49,0.04,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_28,0.2926829268292683,Senior
35497,28,63000,RENT,3.0,VENTURE,C,7000,13.92,0.11,N,9,0,corrupted_VENTURE,RENT_28,0.07317073170731707,Mid-level
35498,29,60000,RENT,6.0,VENTURE,B,10000,9.88,0.17,N,10,0,corrupted_VENTURE,RENT_29,0.14634146341463414,Senior
35499,24,35000,RENT,8.759261808301652,VENTURE,B,10000,11.49,0.29,N,4,0,corrupted_VENTURE,RENT_24,0.21364053190979637,Senior
35500,28,35000,RENT,0.0,EDUCATION,B,600000,11.14,0.17,N,10,0,corrupted_EDUCATION,RENT_28,0.0,Junior
35501,35,36000,RENT,2.0,VENTURE,missing,12000,14.27,0.33,N,9,0,corrupted_VENTURE,RENT_35,0.04878048780487805,Mid-level
35502,22,75000,RENT,6.0,MEDICAL,missing,7500,8.9,0.1,N,3,0,corrupted_MEDICAL,RENT_22,0.14634146341463414,Senior
35503,24,105400,RENT,8.276177739852585,PERSONAL,C,24000,11.66,0.23,N,3,0,corrupted_PERSONAL,RENT_24,0.2018579936549411,Senior
35504,20,96000,RENT,3.0,MEDICAL,C,16000,13.85,0.17,N,2,0,corrupted_MEDICAL,RENT_20,0.07317073170731707,Mid-level
35505,58,100000,RENT,6.0,EDUCATION,missing,10000,8.9,0.1,N,20,0,corrupted_EDUCATION,RENT_58,0.14634146341463414,Senior
35506,25,54000,RENT,4.0,PERSONAL,A,7500,7.14,0.14,N,3,0,corrupted_PERSONAL,RENT_25,0.0975609756097561,Mid-level
35507,23,42000,RENT,3.0,PERSONAL,A,5000,5.42,0.12,N,2,0,corrupted_PERSONAL,RENT_23,0.07317073170731707,Mid-level
35508,26,42000,RENT,2.0,PERSONAL,C,5000,14.27,0.12,N,2,1,corrupted_PERSONAL,RENT_26,0.04878048780487805,Mid-level
35509,26,65000,RENT,10.0,EDUCATION,C,10000,13.99,0.15,N,2,0,corrupted_EDUCATION,RENT_26,0.24390243902439024,Senior
35510,37,90000,RENT,5.0,HOMEIMPROVEMENT,C,12000,13.43,0.13,N,12,0,corrupted_HOMEIMPROVEMENT,RENT_37,0.12195121951219512,Mid-level
35511,30,180000,RENT,14.0,EDUCATION,B,2000000,9.63,0.11,N,8,0,corrupted_EDUCATION,RENT_30,0.34146341463414637,Senior
35512,29,75000,RENT,1.0,MEDICAL,A,1360000,7.29,0.18,N,9,0,corrupted_MEDICAL,RENT_29,0.024390243902439025,Junior
35513,30,180000,RENT,2.0,EDUCATION,B,20000,12.42,0.11,N,8,0,corrupted_EDUCATION,RENT_30,0.04878048780487805,Mid-level
35514,24,75000,RENT,-1.6958292329040985,HOMEIMPROVEMENT,B,7800,8.88,0.1,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,-0.041361688607417034,Junior
35515,54,50000,RENT,-0.5780563402857961,PERSONAL,A,12000,7.9,0.24,N,20,0,corrupted_PERSONAL,RENT_54,-0.014098935128921856,Junior
35516,37,45000,RENT,18.731389660075667,PERSONAL,B,400000,9.76,0.09,N,13,1,corrupted_PERSONAL,RENT_37,0.45686316244086994,Senior
35517,35,54000,RENT,4.0,DEBTCONSOLIDATION,missing,10000,14.11,0.19,N,6,1,corrupted_DEBTCONSOLIDATION,RENT_35,0.0975609756097561,Mid-level
35518,23,60000,RENT,0.0,EDUCATION,D,1600000,18.25,0.27,N,2,0,corrupted_EDUCATION,RENT_23,0.0,Junior
35519,26,36000,RENT,5.0,MEDICAL,missing,10000,13.85,0.28,N,2,0,corrupted_MEDICAL,RENT_26,0.12195121951219512,Mid-level
35520,23,48996,RENT,7.0,EDUCATION,D,8000,14.11,0.16,N,4,0,corrupted_EDUCATION,RENT_23,0.17073170731707318,Senior
35521,44,42000,RENT,1.0,PERSONAL,D,1000000,15.58,0.24,N,13,1,corrupted_PERSONAL,RENT_44,0.024390243902439025,Junior
35522,27,155004,RENT,11.0,MEDICAL,A,1020000,5.42,0.07,N,6,0,corrupted_MEDICAL,RENT_27,0.2682926829268293,Senior
35523,30,60000,RENT,13.0,MEDICAL,A,6000,6.62,0.1,N,9,0,corrupted_MEDICAL,RENT_30,0.3170731707317073,Senior
35524,26,78000,RENT,5.0,DEBTCONSOLIDATION,A,12000,5.42,0.15,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_26,0.12195121951219512,Mid-level
35525,22,60000,RENT,0.0,EDUCATION,B,12000,10.59,0.2,N,3,0,corrupted_EDUCATION,RENT_22,0.0,Junior
35526,46,70000,RENT,0.0,PERSONAL,C,7000,13.57,0.1,N,13,0,corrupted_PERSONAL,RENT_46,0.0,Junior
35527,25,50000,RENT,-0.17474105584519206,PERSONAL,D,7000,14.61,0.14,N,2,0,corrupted_PERSONAL,RENT_25,-0.0042619769718339525,Junior
35528,22,50000,RENT,0.0,EDUCATION,A,500000,6.92,0.1,N,4,0,corrupted_EDUCATION,RENT_22,0.0,Junior
35529,24,50000,RENT,1.0,VENTURE,A,840000,7.49,0.17,N,2,0,corrupted_VENTURE,RENT_24,0.024390243902439025,Junior
35530,24,45000,RENT,6.0,MEDICAL,missing,600000,16.49,0.13,N,4,0,corrupted_MEDICAL,RENT_24,0.14634146341463414,Senior
35531,30,76500,RENT,19.0,MEDICAL,A,14750,6.62,0.2,N,8,0,corrupted_MEDICAL,RENT_30,0.4634146341463415,Senior
35532,22,62000,RENT,6.0,EDUCATION,A,900000,7.9,0.15,N,2,0,corrupted_EDUCATION,RENT_22,0.14634146341463414,Senior
35533,42,80000,RENT,5.353328949773052,MEDICAL,A,400000,7.9,0.05,N,14,0,corrupted_MEDICAL,RENT_42,0.13056899877495248,Senior
35534,27,96000,RENT,4.0,HOMEIMPROVEMENT,A,3150,5.79,0.03,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_27,0.0975609756097561,Mid-level
35535,27,85000,RENT,3.0,PERSONAL,A,1000000,6.54,0.12,N,5,0,corrupted_PERSONAL,RENT_27,0.07317073170731707,Mid-level
35536,23,62000,RENT,2.0,EDUCATION,A,500000,6.03,0.08,N,4,0,corrupted_EDUCATION,RENT_23,0.04878048780487805,Mid-level
35537,24,85000,RENT,4.0,HOMEIMPROVEMENT,C,20000,12.99,0.24,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_24,0.0975609756097561,Mid-level
35538,25,60000,RENT,11.759513596237413,EDUCATION,D,1800,16.49,0.03,N,4,0,corrupted_EDUCATION,RENT_25,0.2868174047862784,Senior
35539,30,55000,RENT,6.0,EDUCATION,C,15000,15.27,0.27,N,6,0,corrupted_EDUCATION,RENT_30,0.14634146341463414,Senior
35540,31,120000,RENT,6.0,PERSONAL,A,12000,5.79,0.1,N,5,0,corrupted_PERSONAL,RENT_31,0.14634146341463414,Senior
35541,26,75000,RENT,10.0,EDUCATION,B,14400,9.25,0.19,N,3,0,corrupted_EDUCATION,RENT_26,0.24390243902439024,Senior
35542,23,35000,RENT,3.8469341295282833,EDUCATION,missing,1000000,13.49,0.29,N,2,0,corrupted_EDUCATION,RENT_23,0.09382766169581179,Mid-level
35543,37,70000,RENT,5.937839745436211,PERSONAL,B,15000,11.71,0.21,N,16,0,corrupted_PERSONAL,RENT_37,0.14482535964478563,Senior
35544,25,63900,RENT,2.0,VENTURE,D,620000,15.62,0.1,N,2,0,corrupted_VENTURE,RENT_25,0.04878048780487805,Mid-level
35545,22,66000,RENT,9.307093290436764,EDUCATION,A,350000,7.9,0.05,N,4,0,corrupted_EDUCATION,RENT_22,0.22700227537650644,Senior
