emp_length,grade_segment,total_loans,avg_interest_rate,defaults,default_percentage
1.6695473144291633,B,1,11.49,0.0,0.0
1.6742540042902334,B,1,11.99,0.0,0.0
1.6821632382835976,A,1,6.17,0.0,0.0
1.6953017722757258,A,1,5.42,0.0,0.0
1.7014783788045205,B,1,12.69,0.0,0.0
1.7080467964108719,A,1,5.99,0.0,0.0
1.7088076555475444,C,1,13.99,0.0,0.0
1.7299193422835872,A,1,6.91,0.0,0.0
1.7347929208657524,B,1,10.65,0.0,0.0
1.7361927179811882,missing,1,10.59,0.0,0.0
1.739248256685301,A,1,8.07,0.0,0.0
1.7524839572253086,A,1,5.99,0.0,0.0
1.7553476482589612,C,1,14.35,0.0,0.0
1.7563955112000675,A,1,8.94,0.0,0.0
1.764116535183029,B,1,10.74,0.0,0.0
1.764271461159626,B,1,10.99,0.0,0.0
1.766880800354716,B,1,11.48,0.0,0.0
1.7721368022473891,B,1,9.63,0.0,0.0
1.7756804145646488,B,1,11.48,0.0,0.0
1.7766496663027058,missing,1,9.63,0.0,0.0
1.7771309930842027,B,1,10.0,0.0,0.0
1.7957827627124843,B,1,11.11,0.0,0.0
1.799127057428912,A,1,7.49,0.0,0.0
1.8128895769089013,A,1,6.76,0.0,0.0
1.8139088876054554,A,1,7.14,0.0,0.0
1.8143189456052395,B,1,9.62,0.0,0.0
1.8268227107095862,B,1,10.38,0.0,0.0
1.828359785696641,A,1,8.94,0.0,0.0
1.8323845793025226,missing,1,11.71,0.0,0.0
1.8389575326862246,B,1,11.36,0.0,0.0
1.8441412228445244,B,1,9.99,0.0,0.0
1.8461396364366571,A,1,6.91,0.0,0.0
1.8476631268907338,A,1,7.9,0.0,0.0
1.8477564206022583,A,1,8.9,0.0,0.0
1.8517935868846664,C,1,12.23,0.0,0.0
1.8772304900547623,A,1,5.79,0.0,0.0
1.8782152475474396,A,1,6.54,0.0,0.0
1.8791544507975724,C,1,10.0,0.0,0.0
1.8844303502782214,B,1,11.11,0.0,0.0
1.8859859370590515,B,1,10.25,0.0,0.0
1.8867297276594224,B,1,11.36,0.0,0.0
1.8906033943600578,C,1,14.72,0.0,0.0
1.9010973537063958,B,1,11.49,0.0,0.0
1.906160249179342,B,1,11.71,0.0,0.0
1.9095811631464894,C,1,13.49,0.0,0.0
1.9115227821297802,B,1,10.65,0.0,0.0
1.91691827294829,B,1,12.42,0.0,0.0
1.9195209949237844,A,1,5.79,0.0,0.0
1.9206802758256467,A,1,8.9,0.0,0.0
1.923077149480748,A,1,7.88,0.0,0.0
1.9267466687450492,E,1,19.03,0.0,0.0
1.9280049004284003,A,1,6.54,0.0,0.0
1.9332024777760317,A,1,7.88,0.0,0.0
1.9402370741191117,A,1,8.49,0.0,0.0
1.942060604567767,D,1,14.96,0.0,0.0
1.954247655653809,B,1,9.91,0.0,0.0
1.9646388497944103,A,1,8.0,0.0,0.0
1.9653705702448616,A,1,5.79,0.0,0.0
1.9768951389308418,B,1,11.99,0.0,0.0
1.9798154813010214,B,1,9.99,0.0,0.0
1.9825172669589732,A,1,7.49,0.0,0.0
2.00379797889269,C,1,13.11,0.0,0.0
2.007344465064291,A,1,5.42,0.0,0.0
2.0074549315070866,B,1,12.53,0.0,0.0
2.0111912340553486,A,1,7.88,0.0,0.0
2.015645428114391,B,1,10.59,0.0,0.0
2.0157329571925713,B,1,11.12,0.0,0.0
2.0157363882783894,B,1,9.99,0.0,0.0
2.020015354668367,missing,1,8.49,0.0,0.0
2.024007508690394,missing,1,11.14,0.0,0.0
2.029798756061377,missing,1,10.59,0.0,0.0
2.0324597819356924,A,1,7.68,0.0,0.0
2.042188840617444,C,1,14.22,0.0,0.0
2.0497621932158796,B,1,12.42,0.0,0.0
2.0508325146066806,B,1,10.62,0.0,0.0
2.063883937344829,A,1,7.9,0.0,0.0
2.0643262916349334,D,1,15.31,0.0,0.0
2.0686292832079225,A,1,9.63,0.0,0.0
2.0831393609892963,C,1,13.49,0.0,0.0
2.0866937346284744,B,1,10.62,0.0,0.0
2.0890828923584537,C,1,13.99,0.0,0.0
2.0900125045897084,A,1,6.62,0.0,0.0
2.105915549319333,D,1,14.96,0.0,0.0
2.1120536955725218,A,1,7.88,0.0,0.0
2.1132750879527067,B,1,10.65,0.0,0.0
2.1148369454269735,missing,1,5.99,0.0,0.0
2.117259080492221,A,1,6.54,0.0,0.0
2.1290305122824362,B,1,9.99,0.0,0.0
2.1315562134358754,B,1,11.14,0.0,0.0
2.133827160075609,missing,1,10.37,0.0,0.0
2.1359949010805876,A,1,6.92,0.0,0.0
2.142332185452351,A,1,9.32,0.0,0.0
2.154618536342343,C,1,14.35,0.0,0.0
2.170972102398764,missing,1,11.83,0.0,0.0
2.1718423471965487,C,1,12.61,0.0,0.0
2.182817967081875,C,1,14.27,0.0,0.0
2.184006690052698,C,1,12.53,0.0,0.0
2.189511809607933,B,1,11.99,0.0,0.0
2.1911087963381757,A,1,7.9,0.0,0.0
2.192700581877005,B,1,11.12,0.0,0.0
2.2097010688247765,missing,1,8.0,0.0,0.0
2.2135059346022343,A,1,6.54,0.0,0.0
2.2185472414000755,C,1,14.26,0.0,0.0
2.2193380704933334,missing,1,13.48,0.0,0.0
2.2279776396869724,C,1,13.79,0.0,0.0
2.243357117583475,C,1,13.48,0.0,0.0
2.2441598937695866,C,1,14.26,0.0,0.0
2.248827878773028,C,1,13.47,0.0,0.0
2.251056678374806,B,1,11.83,0.0,0.0
2.2539049035011516,C,1,13.22,0.0,0.0
2.2601799194799215,B,1,9.99,0.0,0.0
2.2604635102602035,B,1,10.37,0.0,0.0
2.2639975068305858,A,1,8.0,0.0,0.0
2.267538893792471,C,1,12.98,0.0,0.0
2.2729574070561727,B,1,9.99,0.0,0.0
2.2765404004893495,A,1,5.79,0.0,0.0
2.2777631230062307,A,1,6.03,0.0,0.0
2.2843323862158704,A,1,5.42,0.0,0.0
2.2885596171135365,C,1,12.68,0.0,0.0
2.295202154557022,A,1,7.9,0.0,0.0
2.2967096850992954,A,1,7.37,0.0,0.0
2.3102971122504594,A,1,7.51,0.0,0.0
2.329800471935882,A,1,6.62,0.0,0.0
2.3370401696350784,B,1,11.71,0.0,0.0
2.3378678362680043,missing,1,7.14,0.0,0.0
2.3401823874597687,B,1,12.42,0.0,0.0
2.3418037905067264,C,1,12.84,0.0,0.0
2.3520836252718205,C,1,14.22,0.0,0.0
2.3547696689420583,B,1,10.96,0.0,0.0
2.3589562296606177,B,1,12.69,0.0,0.0
2.371461300080669,A,1,6.99,0.0,0.0
2.377966460205629,A,1,7.66,0.0,0.0
2.387038585126893,B,1,9.88,0.0,0.0
2.393779763089973,missing,1,10.36,0.0,0.0
2.397349369342103,A,1,7.88,0.0,0.0
2.4038055526079125,A,1,6.62,0.0,0.0
2.4180754391227914,missing,1,10.99,0.0,0.0
2.421883838636206,B,1,11.11,0.0,0.0
2.43069016039989,B,1,10.99,0.0,0.0
2.43891761213989,A,1,7.29,0.0,0.0
2.4411474799289605,A,1,5.79,0.0,0.0
2.4428564893025864,missing,1,6.92,0.0,0.0
2.448627522830217,C,1,13.98,0.0,0.0
2.4564566644388455,C,1,13.79,0.0,0.0
2.4652080561422514,A,1,6.91,0.0,0.0
2.4668889758227923,A,1,7.51,0.0,0.0
2.491908554942168,B,1,12.69,0.0,0.0
2.4942149170332866,B,1,9.62,0.0,0.0
2.494518502400882,missing,1,5.42,0.0,0.0
2.4951503891488573,C,1,13.22,0.0,0.0
2.505870348673053,A,1,6.54,0.0,0.0
2.509833339257152,C,1,14.27,0.0,0.0
2.524515743215415,A,1,8.38,0.0,0.0
2.527646544540889,missing,1,13.35,0.0,0.0
2.5394030278532065,B,1,10.65,0.0,0.0
2.540347895048824,A,1,9.63,0.0,0.0
2.5495806281099744,C,1,15.27,0.0,0.0
2.5511746869605623,A,1,6.76,0.0,0.0
2.5527027492063636,A,1,6.54,0.0,0.0
2.5568292092248006,A,1,7.29,0.0,0.0
2.557529469336335,A,1,6.91,0.0,0.0
2.5608051994412437,B,1,12.18,0.0,0.0
2.57039503837409,B,1,12.42,0.0,0.0
2.5716835931202207,B,1,10.59,0.0,0.0
2.5738974642226533,A,1,7.9,0.0,0.0
2.5757169877173074,B,1,10.65,0.0,0.0
2.5759510749140193,missing,1,6.03,0.0,0.0
2.576739125040521,C,1,11.03,0.0,0.0
2.59071257489248,A,1,5.79,0.0,0.0
2.610374757575566,B,1,12.42,0.0,0.0
2.6146606734240745,B,1,10.36,0.0,0.0
2.6150618052924424,B,1,10.59,0.0,0.0
2.6455111858336275,C,1,14.65,0.0,0.0
2.666216604287929,missing,1,9.91,0.0,0.0
2.6840206452161377,A,1,8.94,0.0,0.0
2.685961273727319,A,1,5.42,0.0,0.0
2.686201487141455,A,1,7.51,0.0,0.0
2.68877726796692,B,1,10.59,0.0,0.0
2.6899546285876426,missing,1,13.48,0.0,0.0
2.6960137285347603,D,1,16.77,0.0,0.0
2.6989619180443727,B,1,10.59,0.0,0.0
2.7079906611493647,A,1,7.29,0.0,0.0
2.709450278215733,A,1,7.9,0.0,0.0
2.712724414306583,A,1,6.99,0.0,0.0
2.713094573197551,A,1,8.59,0.0,0.0
2.7311629559252277,A,1,7.9,0.0,0.0
2.739855783181448,A,1,8.94,0.0,0.0
2.744173828204638,C,1,12.87,0.0,0.0
2.744917779823646,D,1,14.46,0.0,0.0
2.754575703149461,missing,1,9.88,0.0,0.0
2.757230570535811,A,1,5.42,0.0,0.0
2.757560967606458,A,1,5.79,0.0,0.0
2.7631371869281773,B,1,10.65,0.0,0.0
2.7651493875303883,missing,1,12.69,0.0,0.0
2.7672297929490695,B,1,12.18,0.0,0.0
2.768499092964315,missing,1,12.99,0.0,0.0
2.7698770631468026,A,1,8.49,0.0,0.0
2.7716722150454887,A,1,7.88,0.0,0.0
2.7734713937682787,C,1,13.16,0.0,0.0
2.793586947448857,B,1,11.86,0.0,0.0
2.7967416741591746,A,1,5.42,0.0,0.0
2.798511277605486,A,1,7.9,0.0,0.0
2.8113411757461835,A,1,5.99,0.0,0.0
2.817709929881243,A,1,7.88,0.0,0.0
2.818332717215398,missing,1,5.42,0.0,0.0
2.824545083594863,C,1,13.61,0.0,0.0
2.8348762756986754,B,1,11.49,0.0,0.0
2.8366869554856313,A,1,6.99,0.0,0.0
2.847342810056863,C,1,13.47,0.0,0.0
2.8485541913300763,A,1,7.51,0.0,0.0
2.8485981965983678,missing,1,5.42,0.0,0.0
2.853525059187259,missing,1,13.11,0.0,0.0
2.856104536333394,A,1,7.88,0.0,0.0
2.856345748515192,A,1,9.63,0.0,0.0
2.8604835781682967,B,1,10.99,0.0,0.0
2.881701587963476,B,1,10.65,0.0,0.0
2.8906472731678043,B,1,11.99,0.0,0.0
2.8952990086467363,B,1,11.71,0.0,0.0
2.899421087633284,C,1,13.23,0.0,0.0
2.8998919161620877,A,1,6.17,0.0,0.0
2.9003169361091587,A,1,7.9,0.0,0.0
2.904177284327541,C,1,13.85,0.0,0.0
2.9046899469403153,A,1,7.88,0.0,0.0
2.9065532752890286,A,1,7.66,0.0,0.0
2.9178174531879635,A,1,8.9,0.0,0.0
2.918309798099565,A,1,6.03,0.0,0.0
2.923722491806153,missing,1,7.74,0.0,0.0
2.936373737092584,A,1,8.9,0.0,0.0
2.9395305654496826,B,1,11.71,0.0,0.0
2.9414875618185556,C,1,13.61,0.0,0.0
2.948830545112969,A,1,7.9,0.0,0.0
2.949156238922618,A,1,7.49,0.0,0.0
2.9589954810683885,A,1,7.88,0.0,0.0
2.9617411745906574,A,1,7.66,0.0,0.0
2.967501782733116,A,1,7.14,0.0,0.0
2.972359786466929,A,1,6.99,0.0,0.0
2.9778483212992057,A,1,6.62,0.0,0.0
2.9838921596100754,B,1,11.49,0.0,0.0
2.984838382669279,C,1,15.27,0.0,0.0
2.985684580726524,C,1,13.61,0.0,0.0
2.991258669810936,A,1,7.9,0.0,0.0
2.99216652156013,D,1,14.59,0.0,0.0
2.999515878006062,missing,1,7.9,0.0,0.0
3.0042407307096193,C,1,13.22,0.0,0.0
3.0225624156020134,A,1,7.88,0.0,0.0
3.0269148868750047,B,1,10.62,0.0,0.0
3.028124913267475,A,1,6.54,0.0,0.0
3.0407857567381376,A,1,8.07,0.0,0.0
3.052198869907395,A,1,7.9,0.0,0.0
3.0581251601305803,C,1,13.06,0.0,0.0
3.0632244222062246,C,1,13.16,0.0,0.0
3.0910480900268897,missing,1,9.99,0.0,0.0
3.093959685741151,A,1,6.03,0.0,0.0
3.095480044562631,B,1,12.21,0.0,0.0
3.101048842903121,B,1,8.88,0.0,0.0
3.1020575384392735,missing,1,11.49,0.0,0.0
3.105282311819913,missing,1,13.57,0.0,0.0
3.10822724214719,C,1,13.99,0.0,0.0
3.1091151972236397,A,1,6.99,0.0,0.0
3.111287890622903,B,1,9.99,0.0,0.0
3.1181969363297086,C,1,13.35,0.0,0.0
3.126147365177022,B,1,10.59,0.0,0.0
3.1279183809101765,missing,1,12.18,0.0,0.0
3.1304289845668722,A,1,5.42,0.0,0.0
3.1418238675123504,C,1,13.85,0.0,0.0
3.1426094010456502,A,1,8.49,0.0,0.0
3.1459909593327207,A,1,7.51,0.0,0.0
3.147075145778073,missing,1,9.51,0.0,0.0
3.178623450757777,B,1,11.71,0.0,0.0
3.1887480973006657,A,1,6.03,0.0,0.0
3.189892985905646,D,1,15.37,0.0,0.0
3.190929741156093,B,1,10.37,0.0,0.0
3.1922107953501095,A,1,6.62,0.0,0.0
3.2011407588022083,A,1,6.17,0.0,0.0
3.204369946914792,A,1,7.9,0.0,0.0
3.2062979393415385,A,1,7.9,0.0,0.0
3.2106610061208887,A,1,8.94,0.0,0.0
3.21138178169846,B,1,11.71,0.0,0.0
3.2276286315685923,B,1,11.11,0.0,0.0
3.2297255978236135,A,1,5.99,0.0,0.0
3.231432231889106,D,1,14.74,0.0,0.0
3.2376032509330264,A,1,7.51,0.0,0.0
3.269899477759372,D,1,15.62,0.0,0.0
3.2704914765784476,A,1,7.51,0.0,0.0
3.2711014674137417,missing,1,11.71,0.0,0.0
3.273834116693442,C,1,15.96,0.0,0.0
3.2743448581616414,B,1,10.25,0.0,0.0
3.2789707573748035,missing,1,12.21,0.0,0.0
3.283527552213554,A,1,8.49,0.0,0.0
3.286509931518266,A,1,5.99,0.0,0.0
3.2906066290480416,D,1,14.11,0.0,0.0
3.295962614286751,D,1,14.42,0.0,0.0
3.3139026482596328,B,1,10.62,0.0,0.0
3.3165103671944953,B,1,10.75,0.0,0.0
3.3168497581514127,A,1,6.62,0.0,0.0
3.317146704136978,A,1,7.51,0.0,0.0
3.325514282145328,B,1,10.65,0.0,0.0
3.3266144254428633,B,1,10.74,0.0,0.0
3.337823252026318,A,1,7.49,0.0,0.0
3.3413603784315002,A,1,5.79,0.0,0.0
3.345155747928652,B,1,10.59,0.0,0.0
3.346845331565043,A,1,6.03,0.0,0.0
3.3559385521694267,B,1,9.63,0.0,0.0
3.359696096111883,B,1,9.62,0.0,0.0
3.3613512886313472,A,1,5.42,0.0,0.0
3.366804847209268,A,1,7.29,0.0,0.0
3.368846780957958,B,1,10.65,0.0,0.0
3.3747532233107753,B,1,11.83,0.0,0.0
3.3880910761839678,B,1,10.62,0.0,0.0
3.392380291463851,B,1,11.49,0.0,0.0
3.399386825432994,missing,1,7.88,0.0,0.0
3.400729602302988,missing,1,7.49,0.0,0.0
3.405815137749194,A,1,6.76,0.0,0.0
3.4122594218609614,A,1,7.88,0.0,0.0
3.41379228121503,C,1,12.73,0.0,0.0
3.415718531914264,A,1,8.59,0.0,0.0
3.418651374141272,A,1,7.51,0.0,0.0
3.420808909679292,A,1,7.9,0.0,0.0
3.4286099295348693,A,1,7.88,0.0,0.0
3.4634052134541937,B,1,10.99,0.0,0.0
3.4641090342198577,missing,1,10.62,0.0,0.0
3.4697400139027446,A,1,8.9,0.0,0.0
3.471982948318796,B,1,10.99,0.0,0.0
3.4741576375756154,A,1,8.9,0.0,0.0
3.4756652899070577,B,1,12.42,0.0,0.0
3.477007998159051,B,1,12.42,0.0,0.0
3.484002279253713,B,1,9.91,0.0,0.0
3.4853089035589564,B,1,9.99,0.0,0.0
3.498157655359698,A,1,8.94,0.0,0.0
3.4995947527018205,B,1,9.25,0.0,0.0
3.501892944532437,C,1,13.49,0.0,0.0
3.503513062950879,A,1,8.9,0.0,0.0
3.5046887891663956,B,1,11.14,0.0,0.0
3.5129191163427578,B,1,11.86,0.0,0.0
3.514321586906206,A,1,5.42,0.0,0.0
3.5217901066452524,A,1,6.76,0.0,0.0
3.5397227785460186,C,1,13.16,0.0,0.0
3.5400184727890247,A,1,6.91,0.0,0.0
3.5435854452759754,D,1,15.58,0.0,0.0
3.544449722131792,missing,1,11.49,0.0,0.0
3.5467845020648086,A,1,8.59,0.0,0.0
3.5517094462172007,B,1,10.38,0.0,0.0
3.5569758600616783,A,1,5.42,0.0,0.0
3.5664666064759247,missing,1,7.88,0.0,0.0
3.5733783221891326,A,1,8.49,0.0,0.0
3.578242560784113,A,1,6.62,0.0,0.0
3.6026407357330585,A,1,6.92,0.0,0.0
3.6040489307208143,C,1,14.26,0.0,0.0
3.607986875502379,B,1,11.49,0.0,0.0
3.6107091541183127,B,1,11.11,0.0,0.0
3.6163232923743047,B,1,10.99,0.0,0.0
3.620428984948684,A,1,7.68,0.0,0.0
3.6215891461532586,missing,1,7.49,0.0,0.0
3.6460545070881882,A,1,5.42,0.0,0.0
3.654782710739873,B,1,10.25,0.0,0.0
3.655864409240607,B,1,11.14,0.0,0.0
3.6578412727549443,C,1,13.22,0.0,0.0
3.666859028964832,B,1,11.83,0.0,0.0
3.6685923283069672,A,1,6.62,0.0,0.0
3.6696137313532184,A,1,7.88,0.0,0.0
3.6805836040619395,A,1,7.68,0.0,0.0
3.6843619910144376,A,1,9.63,0.0,0.0
3.695877545503567,A,1,6.03,0.0,0.0
3.7113980284429826,B,1,9.62,0.0,0.0
3.7170176818860403,B,1,10.65,0.0,0.0
3.72091584138976,C,1,13.22,0.0,0.0
3.736050909556708,missing,1,15.2,0.0,0.0
3.747756999529064,A,1,6.03,0.0,0.0
3.7487242931300466,missing,1,10.62,0.0,0.0
3.7558890939929714,A,1,7.88,0.0,0.0
3.7692987476377757,missing,1,18.64,0.0,0.0
3.7695938266691993,A,1,7.66,0.0,0.0
3.7781579097942686,C,1,14.17,0.0,0.0
3.779400210663085,B,1,9.91,0.0,0.0
3.779603508600244,A,1,7.49,0.0,0.0
3.7855921316447056,B,1,11.14,0.0,0.0
3.7982676378326685,C,1,14.26,0.0,0.0
3.8129347304354986,D,1,14.91,0.0,0.0
3.8158877749250735,B,1,10.59,0.0,0.0
3.8172039107122653,missing,1,8.9,0.0,0.0
3.830140008699887,A,1,5.79,0.0,0.0
3.83345639711567,A,1,7.88,0.0,0.0
3.838158210889249,B,1,11.26,0.0,0.0
3.8469341295282833,missing,1,13.49,0.0,0.0
3.854554183419944,A,1,7.9,0.0,0.0
3.8650742917372045,C,1,14.72,0.0,0.0
3.8673885210714736,C,1,14.27,0.0,0.0
3.8739717126787356,C,1,14.72,0.0,0.0
3.8745640662064935,B,1,11.71,0.0,0.0
3.876090176361119,A,1,7.66,0.0,0.0
3.8771113224057157,A,1,7.88,0.0,0.0
3.8871485628678064,A,1,6.54,0.0,0.0
3.8983319078485197,A,1,7.88,0.0,0.0
3.9005153004295217,C,1,15.23,0.0,0.0
3.903317045240074,C,1,14.72,0.0,0.0
3.9042458360459196,B,1,11.36,0.0,0.0
3.906929380185013,A,1,5.99,0.0,0.0
3.9159927720144063,B,1,12.69,0.0,0.0
3.9293922745175274,A,1,7.49,0.0,0.0
3.929995201113022,B,1,10.36,0.0,0.0
3.93319043131704,A,1,6.92,0.0,0.0
3.939446006009942,A,1,8.32,0.0,0.0
3.940287127231321,A,1,6.99,0.0,0.0
3.9546106213814345,B,1,11.12,0.0,0.0
3.959246366579899,A,1,7.14,0.0,0.0
3.967555536929081,missing,1,13.98,0.0,0.0
3.9708100903118604,B,1,11.49,0.0,0.0
3.980294046033041,C,1,13.22,0.0,0.0
3.9859158789302676,A,1,5.79,0.0,0.0
3.9863562677932083,C,1,13.92,0.0,0.0
3.9905991761036343,missing,1,14.74,0.0,0.0
4.001113966565462,C,1,12.53,0.0,0.0
4.0013205685757764,B,1,9.99,0.0,0.0
4.002585676530682,C,1,14.35,0.0,0.0
4.005893373450795,B,1,10.38,0.0,0.0
4.0066633953159165,B,1,11.89,0.0,0.0
4.01149228885609,D,1,16.29,0.0,0.0
4.016794570189364,A,1,9.63,0.0,0.0
4.018653349877852,missing,1,10.25,0.0,0.0
4.024104356941165,B,1,11.71,0.0,0.0
4.024244920890197,A,1,7.14,0.0,0.0
4.030637695378393,B,1,10.37,0.0,0.0
4.034772808152576,B,1,10.74,0.0,0.0
4.037964158613401,missing,1,5.42,0.0,0.0
4.050724155519069,A,1,6.03,0.0,0.0
4.058327165037215,A,1,8.49,0.0,0.0
4.061226092746873,missing,1,7.49,0.0,0.0
4.065285753432219,A,1,7.29,0.0,0.0
4.067318318468751,B,1,12.21,0.0,0.0
4.069501033633207,B,1,12.69,0.0,0.0
4.078263829172318,A,1,7.88,0.0,0.0
4.078837927327674,A,1,6.99,0.0,0.0
4.086134792643444,A,1,8.49,0.0,0.0
4.087617908152714,B,1,11.71,0.0,0.0
4.088303409113427,B,1,10.59,0.0,0.0
4.092253457768586,B,1,11.49,0.0,0.0
4.096119470803069,A,1,6.92,0.0,0.0
4.097876615513173,missing,1,7.49,0.0,0.0
4.102986909127699,A,1,5.79,0.0,0.0
4.104037635918143,A,1,6.62,0.0,0.0
4.108824672589088,missing,1,10.99,0.0,0.0
4.112146436797941,A,1,7.49,0.0,0.0
4.118772623175655,missing,1,13.11,0.0,0.0
4.12029995063892,A,1,7.49,0.0,0.0
4.12124966799265,B,1,11.99,0.0,0.0
4.121529009552431,missing,1,7.88,0.0,0.0
4.122804312027021,A,1,6.62,0.0,0.0
4.123614823453181,B,1,9.88,0.0,0.0
4.123758999001086,A,1,6.17,0.0,0.0
4.126262073414816,C,1,12.53,0.0,0.0
4.126688364004304,missing,1,7.51,0.0,0.0
4.12817796327343,B,1,12.42,0.0,0.0
4.131844940914559,A,1,7.51,0.0,0.0
4.137712635369935,B,1,10.59,0.0,0.0
4.157322909944445,B,1,10.0,0.0,0.0
4.159499900357545,B,1,11.99,0.0,0.0
4.161506248188791,B,1,11.49,0.0,0.0
4.16182966568832,B,1,11.58,0.0,0.0
4.163400939198312,C,1,13.11,0.0,0.0
4.167322204643917,A,1,7.88,0.0,0.0
4.167967140577239,A,1,7.88,0.0,0.0
4.169452374762807,B,1,10.36,0.0,0.0
4.181163264383999,A,1,7.88,0.0,0.0
4.192754507311516,B,1,9.99,0.0,0.0
4.196806546518655,B,1,9.91,0.0,0.0
4.196996487285421,A,1,8.0,0.0,0.0
4.210523828043307,C,1,12.68,0.0,0.0
4.221756486242195,C,1,14.27,0.0,0.0
4.22629326778273,C,1,13.61,0.0,0.0
4.230254358504341,missing,1,13.57,0.0,0.0
4.235026263795266,C,1,13.11,0.0,0.0
4.240697836905737,A,1,7.49,0.0,0.0
4.243763868893078,A,1,7.9,0.0,0.0
4.252352090015322,A,1,5.79,0.0,0.0
4.256207452811248,A,1,8.63,0.0,0.0
4.256250273485946,C,1,13.11,0.0,0.0
4.265065718162295,A,1,7.49,0.0,0.0
4.265373657344268,A,1,5.42,0.0,0.0
4.268089092885048,A,1,7.51,0.0,0.0
4.2750471198791615,B,1,11.12,0.0,0.0
4.277646553465404,missing,1,10.99,0.0,0.0
4.287457952890868,missing,1,6.62,0.0,0.0
4.318694012338301,B,1,9.63,0.0,0.0
4.320298175973763,A,1,5.79,0.0,0.0
4.323424624470158,B,1,11.99,0.0,0.0
4.330656804825232,C,1,15.27,0.0,0.0
4.3377568251014065,B,1,10.65,0.0,0.0
4.340769690885946,A,1,7.88,0.0,0.0
4.359212100348076,B,1,10.62,0.0,0.0
4.365737493306608,C,1,12.61,0.0,0.0
4.365796006891246,B,1,11.71,0.0,0.0
4.367418916213024,C,1,13.49,0.0,0.0
4.390211790612034,B,1,10.37,0.0,0.0
4.392127328188933,B,1,11.86,0.0,0.0
4.399275842896143,B,1,12.53,0.0,0.0
4.401557403524457,D,1,15.62,0.0,0.0
4.416142411990968,C,1,13.49,0.0,0.0
4.437143910284137,missing,1,8.49,0.0,0.0
4.4438223754561825,A,1,8.49,0.0,0.0
4.4568046002861434,B,1,9.91,0.0,0.0
4.459734820161574,A,1,5.99,0.0,0.0
4.460578695649128,A,1,7.29,0.0,0.0
4.471890295310582,C,1,13.85,0.0,0.0
4.476688934397538,C,1,12.99,0.0,0.0
4.477045671383793,B,1,10.99,0.0,0.0
4.47910263359021,A,1,9.32,0.0,0.0
4.485701159859298,B,1,11.89,0.0,0.0
4.506689699432552,A,1,5.99,0.0,0.0
4.512055427534357,B,1,11.71,0.0,0.0
4.523591713581321,B,1,12.42,0.0,0.0
4.525558923107841,C,1,13.79,0.0,0.0
4.534538257050063,A,1,9.32,0.0,0.0
4.535006907399858,C,1,14.65,0.0,0.0
4.5377985888375125,A,1,5.42,0.0,0.0
4.546301266275327,B,1,10.65,0.0,0.0
4.550963993469257,A,1,6.62,0.0,0.0
4.556023098784562,A,1,6.03,0.0,0.0
4.562555109790688,missing,1,9.99,0.0,0.0
4.563120372181227,B,1,10.99,0.0,0.0
4.565663650576931,B,1,11.89,0.0,0.0
4.575073550775508,A,1,7.88,0.0,0.0
4.575080870469612,A,1,9.32,0.0,0.0
4.581446973998362,B,1,11.89,0.0,0.0
4.585864866078974,A,1,8.9,0.0,0.0
4.591425903669694,A,1,9.32,0.0,0.0
4.592545432582128,A,1,7.29,0.0,0.0
4.59596417319529,missing,1,11.71,0.0,0.0
4.599125258057105,C,1,11.03,0.0,0.0
4.602992613305245,C,1,15.23,0.0,0.0
4.603948703712684,A,1,7.49,0.0,0.0
4.60882579549963,A,1,7.88,0.0,0.0
4.613071118768355,A,1,6.99,0.0,0.0
4.620238361805124,D,1,15.33,0.0,0.0
4.637144259793383,A,1,7.51,0.0,0.0
4.6392698059490485,D,1,14.61,0.0,0.0
4.641304988971678,B,1,10.65,0.0,0.0
4.644860538292322,C,1,12.68,0.0,0.0
4.648333879319635,B,1,9.99,0.0,0.0
4.648560700158642,B,1,9.99,0.0,0.0
4.64860661144643,A,1,6.03,0.0,0.0
4.6521273785218,B,1,10.25,0.0,0.0
4.6562342921316695,A,1,8.0,0.0,0.0
4.65672347524184,B,1,10.99,0.0,0.0
4.660602870744308,A,1,6.91,0.0,0.0
4.662742498831151,B,1,10.65,0.0,0.0
4.668328513710632,A,1,7.66,0.0,0.0
4.677507102218732,B,1,11.26,0.0,0.0
4.691735889073747,C,1,13.72,0.0,0.0
4.694500785154014,B,1,10.83,0.0,0.0
4.6980491019628845,B,1,10.59,0.0,0.0
4.69820241709004,C,1,14.72,0.0,0.0
4.7088540927760745,A,1,7.49,0.0,0.0
4.712266181340354,B,1,11.49,0.0,0.0
4.71339088533272,B,1,10.37,0.0,0.0
4.714238547573851,B,1,10.65,0.0,0.0
4.723466181743081,A,1,7.9,0.0,0.0
4.727166018474421,B,1,10.99,0.0,0.0
4.731954650893763,missing,1,12.23,0.0,0.0
4.733572255704556,A,1,5.42,0.0,0.0
4.7346843680918305,B,1,11.83,0.0,0.0
4.742544717040283,A,1,5.79,0.0,0.0
4.742833922682362,B,1,11.99,0.0,0.0
4.746190213862146,B,1,11.11,0.0,0.0
4.751801702606359,missing,1,12.73,0.0,0.0
4.756179274260444,A,1,6.91,0.0,0.0
4.768327439669054,missing,1,13.49,0.0,0.0
4.769324590806359,D,1,16.89,0.0,0.0
4.770983396108885,missing,1,9.99,0.0,0.0
